exp,wks,occ,ind,south,smsa,ms,fem,union,ed,blk,lwage,id,t,tdum1,tdum2,tdum3,tdum4,tdum5,tdum6,tdum7,exp2
13,43,1,0,0,0,1,0,1,12,0,7.4085302,460,7,0,0,0,0,0,0,1,169
29,50,0,1,0,0,1,0,0,12,0,6.32794,461,1,1,0,0,0,0,0,0,841
30,49,0,1,0,0,1,0,0,12,0,6.4457202,461,2,0,1,0,0,0,0,0,900
31,49,0,1,0,0,1,0,0,12,0,6.45362,461,3,0,0,1,0,0,0,0,961
32,49,0,1,0,0,1,0,0,12,0,6.5072799,461,4,0,0,0,1,0,0,0,1024
33,49,0,1,0,0,1,0,0,12,0,6.6970301,461,5,0,0,0,0,1,0,0,1089
34,49,0,1,0,0,1,0,0,12,0,6.8134398,461,6,0,0,0,0,0,1,0,1156
35,49,0,1,0,0,1,0,0,12,0,6.8564601,461,7,0,0,0,0,0,0,1,1225
36,39,1,0,0,1,1,0,0,6,0,6.1633101,462,1,1,0,0,0,0,0,0,1296
37,44,1,0,0,1,1,0,0,6,0,6.3969302,462,2,0,1,0,0,0,0,0,1369
38,25,1,1,0,1,1,0,0,6,0,5.9558401,462,3,0,0,1,0,0,0,0,1444
39,51,1,1,0,1,1,0,0,6,0,6.0753498,462,4,0,0,0,1,0,0,0,1521
40,50,1,1,0,1,1,0,0,6,0,6.2634001,462,5,0,0,0,0,1,0,0,1600
41,49,1,1,0,1,1,0,0,6,0,6.3368301,462,6,0,0,0,0,0,1,0,1681
42,37,1,1,0,1,1,0,0,6,0,6.4216199,462,7,0,0,0,0,0,0,1,1764
13,48,0,0,0,1,0,1,0,17,0,6.67834,463,1,1,0,0,0,0,0,0,169
14,50,0,0,0,1,0,1,0,17,0,6.6846099,463,2,0,1,0,0,0,0,0,196
15,48,0,0,0,1,0,1,0,17,0,6.8564601,463,3,0,0,1,0,0,0,0,225
16,48,0,0,0,1,0,1,0,17,0,6.8564601,463,4,0,0,0,1,0,0,0,256
17,47,0,0,0,1,0,1,0,17,0,6.9077601,463,5,0,0,0,0,1,0,0,289
18,47,0,0,0,1,0,1,0,17,0,7.0475202,463,6,0,0,0,0,0,1,0,324
19,45,0,0,0,1,0,1,0,17,0,7.2793198,463,7,0,0,0,0,0,0,1,361
40,49,1,1,0,1,0,1,0,12,0,5.92693,464,1,1,0,0,0,0,0,0,1600
41,52,1,1,0,1,0,1,0,12,0,5.9914598,464,2,0,1,0,0,0,0,0,1681
42,49,1,1,0,1,0,1,0,12,0,5.8579302,464,3,0,0,1,0,0,0,0,1764
43,50,1,1,0,1,0,1,0,12,0,6.0799298,464,4,0,0,0,1,0,0,0,1849
44,50,1,1,0,1,0,1,0,12,0,6.2146101,464,5,0,0,0,0,1,0,0,1936
45,49,0,1,0,1,0,1,0,12,0,6.4377499,464,6,0,0,0,0,0,1,0,2025
46,49,1,1,0,1,0,1,0,12,0,6.5553598,464,7,0,0,0,0,0,0,1,2116
3,37,0,0,0,1,1,0,1,16,0,6.2146101,465,1,1,0,0,0,0,0,0,9
4,39,0,0,0,1,1,0,1,16,0,6.3801198,465,2,0,1,0,0,0,0,0,16
5,36,0,0,0,1,1,0,1,16,0,6.3543701,465,3,0,0,1,0,0,0,0,25
6,39,0,0,0,1,1,0,1,16,0,6.4769702,465,4,0,0,0,1,0,0,0,36
7,37,0,0,0,1,1,0,1,16,0,6.4377499,465,5,0,0,0,0,1,0,0,49
8,38,0,0,0,0,1,0,1,16,0,6.5294199,465,6,0,0,0,0,0,1,0,64
9,38,0,0,0,0,1,0,1,16,0,6.6846099,465,7,0,0,0,0,0,0,1,81
28,50,1,1,0,1,1,0,1,12,0,6.2441702,466,1,1,0,0,0,0,0,0,784
29,38,1,1,0,1,1,0,1,12,0,6.3456402,466,2,0,1,0,0,0,0,0,841
30,49,1,1,0,1,1,0,1,12,0,6.4216199,466,3,0,0,1,0,0,0,0,900
31,48,1,1,0,1,1,0,1,12,0,6.5147099,466,4,0,0,0,1,0,0,0,961
32,49,1,1,0,1,1,0,0,12,0,6.5861702,466,5,0,0,0,0,1,0,0,1024
33,48,1,1,0,1,1,0,1,12,0,6.6846099,466,6,0,0,0,0,0,1,0,1089
34,30,1,1,0,1,1,0,1,12,0,6.7511001,466,7,0,0,0,0,0,0,1,1156
24,46,1,1,0,1,1,0,1,12,0,6.2344098,467,1,1,0,0,0,0,0,0,576
25,51,1,1,0,1,1,0,1,12,0,6.3189702,467,2,0,1,0,0,0,0,0,625
26,49,1,1,0,1,1,0,1,12,0,6.4216199,467,3,0,0,1,0,0,0,0,676
27,49,1,1,0,1,1,0,1,12,0,6.4937501,467,4,0,0,0,1,0,0,0,729
28,49,1,1,0,1,1,0,1,12,0,6.5510802,467,5,0,0,0,0,1,0,0,784
29,49,1,1,0,1,1,0,1,12,0,7.0030699,467,6,0,0,0,0,0,1,0,841
30,49,1,1,0,1,1,0,1,12,0,6.8101401,467,7,0,0,0,0,0,0,1,900
40,49,0,1,0,1,1,0,0,17,0,6.9057498,468,1,1,0,0,0,0,0,0,1600
41,48,0,1,0,1,1,0,0,17,0,6.9057498,468,2,0,1,0,0,0,0,0,1681
42,48,0,1,0,1,1,0,0,17,0,7.31322,468,3,0,0,1,0,0,0,0,1764
43,49,0,0,0,1,1,0,0,17,0,7.31322,468,4,0,0,0,1,0,0,0,1849
44,49,0,1,0,1,1,0,0,17,0,7.31322,468,5,0,0,0,0,1,0,0,1936
45,49,0,1,0,1,1,0,0,17,0,7.3777599,468,6,0,0,0,0,0,1,0,2025
46,50,0,1,0,1,1,0,0,17,0,7.3777599,468,7,0,0,0,0,0,0,1,2116
44,40,1,0,1,1,0,1,0,9,1,5.39363,469,1,1,0,0,0,0,0,0,1936
45,35,1,0,1,1,0,1,0,9,1,5.4380798,469,2,0,1,0,0,0,0,0,2025
46,39,1,0,1,1,0,1,0,9,1,4.6051698,469,3,0,0,1,0,0,0,0,2116
47,40,1,0,1,1,0,1,0,9,1,5.0813999,469,4,0,0,0,1,0,0,0,2209
48,39,1,0,1,1,0,1,0,9,1,5.2729998,469,5,0,0,0,0,1,0,0,2304
49,38,1,0,1,1,0,1,0,9,1,5.8141298,469,6,0,0,0,0,0,1,0,2401
50,37,1,0,1,1,0,1,0,9,1,5.7493901,469,7,0,0,0,0,0,0,1,2500
10,50,1,1,0,1,1,0,0,12,0,6.5294199,470,1,1,0,0,0,0,0,0,100
11,50,1,1,0,1,1,0,0,12,0,6.62007,470,2,0,1,0,0,0,0,0,121
12,49,1,1,0,1,1,0,0,12,0,6.4598999,470,3,0,0,1,0,0,0,0,144
13,52,0,1,1,1,1,0,0,12,0,7.0030699,470,4,0,0,0,1,0,0,0,169
14,51,0,1,1,1,1,0,0,12,0,7.20786,470,5,0,0,0,0,1,0,0,196
15,50,0,1,0,0,1,0,0,12,0,7.46737,470,6,0,0,0,0,0,1,0,225
16,51,0,1,0,0,1,0,0,12,0,7.1491299,470,7,0,0,0,0,0,0,1,256
29,49,0,0,0,1,1,0,0,16,0,6.6528602,471,1,1,0,0,0,0,0,0,841
30,48,0,0,0,1,1,0,0,16,0,6.73102,471,2,0,1,0,0,0,0,0,900
31,48,0,0,0,1,1,0,0,16,0,6.8297901,471,3,0,0,1,0,0,0,0,961
32,46,0,0,0,1,1,0,0,16,0,6.9324498,471,4,0,0,0,1,0,0,0,1024
33,48,0,0,0,1,1,0,0,16,0,7.0255399,471,5,0,0,0,0,1,0,0,1089
34,44,0,0,0,1,1,0,0,16,0,7.1308999,471,6,0,0,0,0,0,1,0,1156
35,44,0,0,0,1,1,0,0,16,0,7.20786,471,7,0,0,0,0,0,0,1,1225
4,21,0,0,1,0,0,1,0,12,0,5.57973,472,1,1,0,0,0,0,0,0,16
5,42,0,0,1,0,0,1,0,12,0,5.7333398,472,2,0,1,0,0,0,0,0,25
6,49,0,0,1,0,0,1,0,12,0,5.7683201,472,3,0,0,1,0,0,0,0,36
7,49,0,0,1,0,0,1,0,12,0,5.8664699,472,4,0,0,0,1,0,0,0,49
8,44,0,0,1,0,0,1,0,12,0,6.0661101,472,5,0,0,0,0,1,0,0,64
9,47,0,0,1,0,0,1,0,12,0,6.2344098,472,6,0,0,0,0,0,1,0,81
10,48,0,0,1,0,0,1,0,12,0,6.3868799,472,7,0,0,0,0,0,0,1,100
5,50,1,0,0,0,1,0,1,14,0,6.4216199,473,1,1,0,0,0,0,0,0,25
6,48,1,0,0,0,1,0,1,14,0,6.37502,473,2,0,1,0,0,0,0,0,36
7,48,1,0,0,0,1,0,1,14,0,6.5861702,473,3,0,0,1,0,0,0,0,49
8,47,1,0,0,0,1,0,1,14,0,6.7627301,473,4,0,0,0,1,0,0,0,64
9,50,1,0,0,0,1,0,1,14,0,6.7487602,473,5,0,0,0,0,1,0,0,81
10,49,1,0,0,0,1,0,1,14,0,6.8023901,473,6,0,0,0,0,0,1,0,100
11,46,1,0,0,0,1,0,1,14,0,6.93925,473,7,0,0,0,0,0,0,1,121
12,52,0,1,1,1,1,0,0,17,0,6.7153802,474,1,1,0,0,0,0,0,0,144
13,50,0,1,1,1,1,0,0,17,0,6.7452402,474,2,0,1,0,0,0,0,0,169
14,52,0,1,1,1,1,0,0,17,0,6.8824401,474,3,0,0,1,0,0,0,0,196
15,51,0,1,1,1,1,0,0,17,0,6.9800801,474,4,0,0,0,1,0,0,0,225
16,50,0,1,1,1,1,0,0,17,0,7.2442298,474,5,0,0,0,0,1,0,0,256
17,51,0,0,1,1,1,0,0,17,0,7.4383798,474,6,0,0,0,0,0,1,0,289
18,52,0,0,1,1,1,0,0,17,0,7.1770201,474,7,0,0,0,0,0,0,1,324
17,48,1,0,0,0,1,0,1,12,0,6.8134398,475,1,1,0,0,0,0,0,0,289
18,51,1,0,0,0,1,0,1,12,0,6.8824401,475,2,0,1,0,0,0,0,0,324
19,50,1,0,0,0,1,0,1,12,0,7.0030699,475,3,0,0,1,0,0,0,0,361
20,49,1,0,0,0,1,0,1,12,0,7.1701198,475,4,0,0,0,1,0,0,0,400
21,50,1,0,0,0,1,0,1,12,0,7.1777802,475,5,0,0,0,0,1,0,0,441
22,48,1,0,0,0,1,0,1,12,0,7.2442298,475,6,0,0,0,0,0,1,0,484
23,48,1,0,0,0,1,0,1,12,0,7.39326,475,7,0,0,0,0,0,0,1,529
26,47,1,1,0,1,1,0,1,10,0,5.8692999,476,1,1,0,0,0,0,0,0,676
27,49,1,1,0,1,1,0,1,10,0,5.8579302,476,2,0,1,0,0,0,0,0,729
28,38,1,1,0,1,1,0,1,10,0,5.8777399,476,3,0,0,1,0,0,0,0,784
29,8,0,0,0,1,1,0,0,10,0,5.8579302,476,4,0,0,0,1,0,0,0,841
30,43,1,1,0,1,1,0,0,10,0,6.5861702,476,5,0,0,0,0,1,0,0,900
31,52,1,1,0,1,1,0,0,10,0,6.3543701,476,6,0,0,0,0,0,1,0,961
32,52,1,1,0,1,1,0,0,10,0,6.5861702,476,7,0,0,0,0,0,0,1,1024
10,47,0,1,0,1,1,0,1,12,0,6.2803998,477,1,1,0,0,0,0,0,0,100
11,26,0,1,0,1,1,0,1,12,0,6.4457202,477,2,0,1,0,0,0,0,0,121
12,48,0,1,0,1,1,0,1,12,0,6.4800401,477,3,0,0,1,0,0,0,0,144
13,48,0,1,0,1,1,0,1,12,0,6.77422,477,4,0,0,0,1,0,0,0,169
14,48,0,1,0,1,1,0,1,12,0,6.8319502,477,5,0,0,0,0,1,0,0,196
15,46,0,1,0,1,1,0,1,12,0,6.9077601,477,6,0,0,0,0,0,1,0,225
16,49,1,1,0,1,1,0,1,12,0,7.0030699,477,7,0,0,0,0,0,0,1,256
3,49,1,1,0,1,1,0,1,16,0,6.25383,478,1,1,0,0,0,0,0,0,9
4,49,1,1,0,1,1,0,1,16,0,6.4614701,478,2,0,1,0,0,0,0,0,16
5,48,1,1,0,1,1,0,1,16,0,6.5366902,478,3,0,0,1,0,0,0,0,25
6,47,1,1,0,1,1,0,1,16,0,6.62007,478,4,0,0,0,1,0,0,0,36
7,49,0,1,0,1,1,0,1,16,0,6.6359501,478,5,0,0,0,0,1,0,0,49
8,49,0,1,0,1,1,0,1,16,0,6.7511001,478,6,0,0,0,0,0,1,0,64
9,50,0,0,0,1,1,0,0,16,0,6.8564601,478,7,0,0,0,0,0,0,1,81
21,48,1,0,1,1,1,0,0,12,0,6.9057498,479,1,1,0,0,0,0,0,0,441
22,48,1,0,1,1,1,0,0,12,0,6.9057498,479,2,0,1,0,0,0,0,0,484
23,48,1,0,1,1,1,0,0,12,0,7.23418,479,3,0,0,1,0,0,0,0,529
24,48,1,0,1,1,0,0,0,12,0,7.2997999,479,4,0,0,0,1,0,0,0,576
25,48,1,0,1,1,1,0,0,12,0,7.31322,479,5,0,0,0,0,1,0,0,625
26,48,1,0,1,1,1,0,0,12,0,7.3758798,479,6,0,0,0,0,0,1,0,676
27,47,1,0,1,1,1,0,0,12,0,7.6187401,479,7,0,0,0,0,0,0,1,729
17,51,1,1,1,0,1,0,0,12,0,5.5984201,480,1,1,0,0,0,0,0,0,289
18,50,1,1,1,0,1,0,0,12,0,6.2146101,480,2,0,1,0,0,0,0,0,324
19,50,1,1,1,0,1,0,0,12,0,6.1092501,480,3,0,0,1,0,0,0,0,361
20,50,1,1,1,0,1,0,1,12,0,6.2634001,480,4,0,0,0,1,0,0,0,400
21,48,1,1,1,0,1,0,1,12,0,6.5510802,480,5,0,0,0,0,1,0,0,441
22,45,1,1,1,0,1,0,1,12,0,6.8023901,480,6,0,0,0,0,0,1,0,484
23,42,1,1,1,0,1,0,1,12,0,6.9565501,480,7,0,0,0,0,0,0,1,529
18,48,0,0,1,0,1,0,0,7,0,5.7037802,481,1,1,0,0,0,0,0,0,324
19,50,0,0,1,0,1,0,0,7,0,5.7203102,481,2,0,1,0,0,0,0,0,361
20,50,0,0,1,0,1,0,0,7,0,5.9914598,481,3,0,0,1,0,0,0,0,400
21,50,0,0,1,0,1,0,0,7,0,6.0520902,481,4,0,0,0,1,0,0,0,441
22,48,0,0,1,0,1,0,0,7,0,6.2146101,481,5,0,0,0,0,1,0,0,484
23,48,0,0,1,0,1,0,0,7,0,6.2634001,481,6,0,0,0,0,0,1,0,529
24,49,0,1,1,0,1,0,0,7,0,6.3099198,481,7,0,0,0,0,0,0,1,576
10,44,1,0,1,1,1,0,0,11,0,6.3543701,482,1,1,0,0,0,0,0,0,100
11,49,1,0,1,1,1,0,0,11,0,6.3543701,482,2,0,1,0,0,0,0,0,121
12,50,1,0,1,1,1,0,0,11,0,6.5366902,482,3,0,0,1,0,0,0,0,144
13,49,1,0,1,1,1,0,0,11,0,6.6066499,482,4,0,0,0,1,0,0,0,169
14,48,1,0,1,1,1,0,0,11,0,6.6066499,482,5,0,0,0,0,1,0,0,196
15,48,1,0,1,1,1,0,0,11,0,6.7569299,482,6,0,0,0,0,0,1,0,225
16,49,1,0,1,1,1,0,0,11,0,6.9517698,482,7,0,0,0,0,0,0,1,256
7,50,0,0,1,1,0,0,1,14,1,6.0753498,483,1,1,0,0,0,0,0,0,49
8,50,0,0,1,1,0,0,1,14,1,6.3543701,483,2,0,1,0,0,0,0,0,64
9,49,0,0,1,1,0,0,1,14,1,6.5861702,483,3,0,0,1,0,0,0,0,81
10,48,0,0,1,1,0,0,1,14,1,6.5889301,483,4,0,0,0,1,0,0,0,100
11,46,0,0,1,1,0,0,1,14,1,6.59304,483,5,0,0,0,0,1,0,0,121
12,49,0,0,1,1,0,0,1,14,1,6.84268,483,6,0,0,0,0,0,1,0,144
13,47,0,0,1,1,0,0,1,14,1,6.97261,483,7,0,0,0,0,0,0,1,169
7,44,1,0,0,1,1,0,1,10,0,6.5610299,484,1,1,0,0,0,0,0,0,49
8,49,1,0,0,1,1,0,1,10,0,6.9057498,484,2,0,1,0,0,0,0,0,64
9,45,1,0,0,1,1,0,1,10,0,6.7333999,484,3,0,0,1,0,0,0,0,81
10,49,1,0,0,1,1,0,1,10,0,6.8741999,484,4,0,0,0,1,0,0,0,100
11,47,1,0,0,1,1,0,1,10,0,7.03439,484,5,0,0,0,0,1,0,0,121
12,49,1,0,0,1,1,0,1,10,0,7.0352702,484,6,0,0,0,0,0,1,0,144
13,39,1,0,0,1,1,0,1,10,0,7.1966901,484,7,0,0,0,0,0,0,1,169
18,49,0,1,0,1,1,0,1,12,0,6.3561101,485,1,1,0,0,0,0,0,0,324
19,49,0,1,0,1,1,0,1,12,0,6.49224,485,2,0,1,0,0,0,0,0,361
20,49,0,1,0,1,1,0,1,12,0,6.6592898,485,3,0,0,1,0,0,0,0,400
21,49,0,1,0,1,1,0,1,12,0,6.5694799,485,4,0,0,0,1,0,0,0,441
22,49,0,1,0,1,1,0,1,12,0,6.8001699,485,5,0,0,0,0,1,0,0,484
23,49,0,1,0,1,1,0,1,12,0,6.73102,485,6,0,0,0,0,0,1,0,529
24,48,0,1,0,1,1,0,1,12,0,6.9256001,485,7,0,0,0,0,0,0,1,576
32,48,1,0,0,1,1,0,1,9,0,6.9057498,486,1,1,0,0,0,0,0,0,1024
33,52,1,0,0,1,1,0,1,9,0,6.9057498,486,2,0,1,0,0,0,0,0,1089
34,50,1,0,0,1,1,0,1,9,0,6.9565501,486,3,0,0,1,0,0,0,0,1156
35,51,1,0,0,1,1,0,1,9,0,7.0255399,486,4,0,0,0,1,0,0,0,1225
36,43,1,0,0,1,1,0,1,9,0,7.0900798,486,5,0,0,0,0,1,0,0,1296
37,50,1,0,0,1,1,0,1,9,0,7.0900798,486,6,0,0,0,0,0,1,0,1369
38,49,1,0,0,1,1,0,1,9,0,7.2442298,486,7,0,0,0,0,0,0,1,1444
10,49,0,0,0,1,1,0,1,15,0,6.7274299,487,1,1,0,0,0,0,0,0,100
11,49,0,0,0,1,1,0,1,15,0,6.8023901,487,2,0,1,0,0,0,0,0,121
12,48,0,0,0,1,1,0,1,15,0,6.8865299,487,3,0,0,1,0,0,0,0,144
13,48,0,0,0,1,1,0,1,15,0,6.9565501,487,4,0,0,0,1,0,0,0,169
14,47,0,0,0,1,1,0,1,15,0,7.0900798,487,5,0,0,0,0,1,0,0,196
15,46,0,0,0,1,1,0,1,15,0,7.26193,487,6,0,0,0,0,0,1,0,225
16,43,0,0,0,1,1,0,1,15,0,7.4283299,487,7,0,0,0,0,0,0,1,256
26,41,1,0,0,1,1,0,1,12,0,6.5525098,488,1,1,0,0,0,0,0,0,676
27,47,1,0,0,1,1,0,1,12,0,6.6240702,488,2,0,1,0,0,0,0,0,729
28,32,1,0,0,0,1,0,1,12,0,6.7867198,488,3,0,0,1,0,0,0,0,784
29,46,1,0,0,0,1,0,1,12,0,6.8308702,488,4,0,0,0,1,0,0,0,841
30,44,1,0,0,0,1,0,1,12,0,7.04491,488,5,0,0,0,0,1,0,0,900
31,45,1,0,0,0,1,0,1,12,0,7.0264301,488,6,0,0,0,0,0,1,0,961
32,23,1,0,0,0,1,0,1,12,0,7.1356902,488,7,0,0,0,0,0,0,1,1024
31,50,0,0,1,1,1,0,0,12,0,6.5903001,489,1,1,0,0,0,0,0,0,961
32,50,0,0,1,1,1,0,0,12,0,6.62007,489,2,0,1,0,0,0,0,0,1024
33,50,0,0,1,1,1,0,0,12,0,6.6528602,489,3,0,0,1,0,0,0,0,1089
34,50,0,0,1,1,1,0,0,12,0,6.7153802,489,4,0,0,0,1,0,0,0,1156
35,51,0,0,1,1,1,0,0,12,0,6.77422,489,5,0,0,0,0,1,0,0,1225
36,50,1,0,1,1,1,0,0,12,0,6.8564601,489,6,0,0,0,0,0,1,0,1296
37,51,0,0,1,1,1,0,0,12,0,6.9324498,489,7,0,0,0,0,0,0,1,1369
24,46,0,1,0,1,0,0,0,16,0,6.8023901,490,1,1,0,0,0,0,0,0,576
25,45,0,1,0,1,0,0,0,16,0,6.9057498,490,2,0,1,0,0,0,0,0,625
26,47,0,1,0,1,1,0,1,16,0,6.9077601,490,3,0,0,1,0,0,0,0,676
27,49,0,1,0,1,1,0,0,16,0,7.0148101,490,4,0,0,0,1,0,0,0,729
28,47,0,1,0,1,1,0,0,16,0,7.0387802,490,5,0,0,0,0,1,0,0,784
29,47,0,1,0,1,1,0,0,16,0,6.9489002,490,6,0,0,0,0,0,1,0,841
30,49,0,1,0,1,1,0,0,16,0,7.1966901,490,7,0,0,0,0,0,0,1,900
7,12,1,0,0,1,1,0,1,12,0,6.2728801,491,1,1,0,0,0,0,0,0,49
8,25,1,0,0,1,1,0,1,12,0,6.4630299,491,2,0,1,0,0,0,0,0,64
9,49,1,0,0,1,1,0,1,12,0,6.53088,491,3,0,0,1,0,0,0,0,81
10,51,1,0,0,1,1,0,1,12,0,6.6694999,491,4,0,0,0,1,0,0,0,100
11,50,1,0,0,1,1,0,1,12,0,6.6669598,491,5,0,0,0,0,1,0,0,121
12,50,1,0,0,1,1,0,0,12,0,7.0255399,491,6,0,0,0,0,0,1,0,144
13,46,1,0,0,1,0,0,0,12,0,7.0255399,491,7,0,0,0,0,0,0,1,169
22,48,0,0,0,1,0,1,1,12,0,6.15698,492,1,1,0,0,0,0,0,0,484
23,47,0,0,0,1,0,1,1,12,0,6.1092501,492,2,0,1,0,0,0,0,0,529
24,48,0,0,0,1,0,1,1,12,0,6.3368301,492,3,0,0,1,0,0,0,0,576
25,49,0,0,0,1,0,1,1,12,0,6.35957,492,4,0,0,0,1,0,0,0,625
26,48,0,0,0,1,0,1,1,12,0,6.5875502,492,5,0,0,0,0,1,0,0,676
27,47,0,0,0,1,0,1,1,12,0,6.7129598,492,6,0,0,0,0,0,1,0,729
28,47,0,0,0,1,0,1,1,12,0,5.8493199,492,7,0,0,0,0,0,0,1,784
12,50,0,1,1,0,1,0,0,14,0,6.5510802,493,1,1,0,0,0,0,0,0,144
13,50,0,1,1,1,1,0,0,14,0,6.62007,493,2,0,1,0,0,0,0,0,169
14,48,0,1,1,1,1,0,0,14,0,6.7007298,493,3,0,0,1,0,0,0,0,196
15,49,0,1,1,1,1,0,0,14,0,6.7719402,493,4,0,0,0,1,0,0,0,225
16,49,0,1,1,1,1,0,0,14,0,6.8564601,493,5,0,0,0,0,1,0,0,256
17,49,0,1,1,1,1,0,0,14,0,7.0900798,493,6,0,0,0,0,0,1,0,289
18,49,1,1,1,1,1,0,0,14,0,6.97261,493,7,0,0,0,0,0,0,1,324
39,44,1,1,0,1,0,1,1,14,1,5.94803,494,1,1,0,0,0,0,0,0,1521
40,48,1,1,0,1,0,1,1,14,1,6.0520902,494,2,0,1,0,0,0,0,0,1600
41,35,1,1,0,1,0,1,1,14,1,6.11589,494,3,0,0,1,0,0,0,0,1681
42,48,1,1,0,1,0,1,1,14,1,6.1800199,494,4,0,0,0,1,0,0,0,1764
43,48,1,1,0,1,0,1,1,14,1,6.2595801,494,5,0,0,0,0,1,0,0,1849
44,48,1,1,0,1,0,1,1,14,1,6.3153601,494,6,0,0,0,0,0,1,0,1936
45,48,1,1,0,1,0,1,1,14,1,6.3681898,494,7,0,0,0,0,0,0,1,2025
8,41,1,0,0,0,1,0,0,14,0,6.2146101,495,1,1,0,0,0,0,0,0,64
9,42,1,0,0,0,1,0,0,14,0,6.3099198,495,2,0,1,0,0,0,0,0,81
10,48,1,0,0,1,1,0,1,14,0,6.6846099,495,3,0,0,1,0,0,0,0,100
11,52,1,0,0,1,1,0,1,14,0,6.7428799,495,4,0,0,0,1,0,0,0,121
12,51,1,0,0,1,1,0,1,14,0,6.8134398,495,5,0,0,0,0,1,0,0,144
13,51,1,0,0,1,1,0,1,14,0,6.8023901,495,6,0,0,0,0,0,1,0,169
14,49,1,0,0,1,1,0,1,14,0,6.9565501,495,7,0,0,0,0,0,0,1,196
33,41,1,1,0,1,1,0,1,8,0,6.9057498,496,1,1,0,0,0,0,0,0,1089
34,45,1,1,0,1,1,0,1,8,0,6.9057498,496,2,0,1,0,0,0,0,0,1156
35,47,1,1,0,1,1,0,1,8,0,7.1846299,496,3,0,0,1,0,0,0,0,1225
36,46,1,1,0,1,1,0,1,8,0,7.2889299,496,4,0,0,0,1,0,0,0,1296
37,43,1,1,0,1,1,0,1,8,0,7.3908,496,5,0,0,0,0,1,0,0,1369
38,47,1,1,0,1,1,0,1,8,0,7.4866099,496,6,0,0,0,0,0,1,0,1444
39,46,1,1,0,1,1,0,1,8,0,7.5605998,496,7,0,0,0,0,0,0,1,1521
15,49,1,0,0,1,1,0,0,14,0,6.9057498,497,1,1,0,0,0,0,0,0,225
16,49,0,0,0,1,1,0,0,14,0,6.9057498,497,2,0,1,0,0,0,0,0,256
17,49,0,0,0,1,1,0,0,14,0,7.0900798,497,3,0,0,1,0,0,0,0,289
18,48,0,0,0,1,1,0,0,14,0,7.2442298,497,4,0,0,0,1,0,0,0,324
19,48,0,0,0,1,1,0,0,14,0,7.3543601,497,5,0,0,0,0,1,0,0,361
20,48,0,0,0,1,1,0,0,14,0,7.2909698,497,6,0,0,0,0,0,1,0,400
21,47,0,0,0,1,1,0,0,14,0,7.46737,497,7,0,0,0,0,0,0,1,441
20,46,0,0,0,1,0,1,0,12,0,6.2634001,498,1,1,0,0,0,0,0,0,400
21,49,0,0,0,1,0,1,0,12,0,6.3007898,498,2,0,1,0,0,0,0,0,441
22,48,0,0,0,1,0,1,0,12,0,6.3969302,498,3,0,0,1,0,0,0,0,484
23,49,0,0,0,1,0,1,0,12,0,6.3969302,498,4,0,0,0,1,0,0,0,529
24,49,0,0,0,1,0,1,0,12,0,6.5581999,498,5,0,0,0,0,1,0,0,576
25,35,0,0,0,1,0,1,0,12,0,6.77422,498,6,0,0,0,0,0,1,0,625
26,36,0,0,0,1,0,1,0,12,0,6.86901,498,7,0,0,0,0,0,0,1,676
34,6,1,1,0,1,1,0,1,11,0,6.35957,499,1,1,0,0,0,0,0,0,1156
35,48,1,1,0,1,1,0,1,11,0,6.4567699,499,2,0,1,0,0,0,0,0,1225
36,47,1,1,0,1,1,0,1,11,0,6.61338,499,3,0,0,1,0,0,0,0,1296
37,45,1,1,0,1,1,0,1,11,0,6.6398802,499,4,0,0,0,1,0,0,0,1369
38,44,1,1,0,1,1,0,1,11,0,6.77422,499,5,0,0,0,0,1,0,0,1444
39,47,1,1,0,1,1,0,1,11,0,6.7912202,499,6,0,0,0,0,0,1,0,1521
40,47,1,1,0,1,1,0,1,11,0,6.8405499,499,7,0,0,0,0,0,0,1,1600
3,46,0,0,0,0,1,0,0,17,0,6.62007,500,1,1,0,0,0,0,0,0,9
4,48,0,0,0,0,1,0,0,17,0,6.62007,500,2,0,1,0,0,0,0,0,16
5,48,0,0,0,0,1,0,0,17,0,6.6846099,500,3,0,0,1,0,0,0,0,25
6,49,0,0,0,0,1,0,0,17,0,6.8875499,500,4,0,0,0,1,0,0,0,36
7,49,0,0,0,0,1,0,0,17,0,6.8564601,500,5,0,0,0,0,1,0,0,49
8,49,0,0,0,0,1,0,0,17,0,5.9889598,500,6,0,0,0,0,0,1,0,64
9,48,0,0,1,1,1,0,0,17,0,6.1268702,500,7,0,0,0,0,0,0,1,81
28,46,1,1,1,1,1,0,1,12,0,6.35957,501,1,1,0,0,0,0,0,0,784
29,47,1,1,1,1,1,0,1,12,0,6.4520502,501,2,0,1,0,0,0,0,0,841
30,47,1,1,1,1,1,0,1,12,0,6.5294199,501,3,0,0,1,0,0,0,0,900
31,46,1,1,1,1,1,0,1,12,0,6.6385698,501,4,0,0,0,1,0,0,0,961
32,46,1,1,1,1,1,0,1,12,0,6.7912202,501,5,0,0,0,0,1,0,0,1024
33,38,1,1,1,1,1,0,1,12,0,6.9565501,501,6,0,0,0,0,0,1,0,1089
34,45,0,1,1,1,1,0,1,12,0,7.03439,501,7,0,0,0,0,0,0,1,1156
14,44,0,0,0,0,0,1,0,17,0,6.64639,502,1,1,0,0,0,0,0,0,196
